Date,Close,High,Low,Open,Volume,Ticker,Log_Return,Return
2020-01-01,509.7279052734375,511.0578186994165,503.0309696166863,506.21324175077433,2611808,MM,,
2020-01-02,512.8150634765625,513.9074963182181,506.7830855559508,510.1078105783422,2776519,MM,0.00603821585458045,0.006056482627665671
2020-01-03,506.0707092285156,512.0077189566775,503.83841676217105,511.96023447457435,1930883,MM,-0.013238879046465089,-0.013151630535820136
2020-01-06,498.2339172363281,503.45848643518383,494.4342305462513,503.363517459379,2059404,MM,-0.015606721013013842,-0.015485567232560005
2020-01-07,500.2762451171875,505.35830260038847,496.85649249287326,502.41356876540345,2111349,MM,0.004090756020187984,0.004099134583586794
2020-01-08,498.3763732910156,500.0862205158008,493.00929324631164,494.81416741495843,1612378,MM,-0.003804874854778107,-0.0037976454902967083
2020-01-09,514.1450805664062,515.2849981144243,499.37381086363945,503.3159508281575,2897598,MM,0.03114992230394052,0.03164015816251964
2020-01-10,519.2271118164062,520.1770333952717,512.2452114031901,516.8523078692426,2355888,MM,0.009835898931895622,0.00988443037206821
2020-01-13,527.1589965820312,529.1063242406955,519.2271165391908,521.4119825733441,3442869,MM,0.015160821861768875,0.015276330116655412
2020-01-14,534.3309326171875,535.5183346896702,527.1590356951157,527.1590356951157,2793249,MM,0.013513166679943258,0.01360488217341893
2020-01-15,541.2178955078125,542.4052976480227,528.8214287597419,533.8560022385093,2564513,MM,0.012806591085662363,0.012888946662496625
2020-01-16,539.0330810546875,541.2653738615278,535.8033240784825,540.7429285214821,2243200,MM,-0.004045018203274303,-0.0040368481368766584
2020-01-17,540.7903442382812,545.2549872628107,536.84820446597,538.4155402867882,2646260,MM,0.0032547260851951976,0.0032600284571688842
2020-01-20,538.7955932617188,545.2550491471811,536.0882816625798,540.5054407051325,1847978,MM,-0.0036954042791813094,-0.003688584675771489
2020-01-21,525.1166381835938,536.6107240965384,522.5518383201359,535.7557714825151,3101684,MM,-0.025715859816475683,-0.025388023304564133
2020-01-22,525.8765869140625,528.6313828101796,521.5069706429265,525.7816179432783,1862669,MM,0.0014461536854188208,0.0014471998699134847
2020-01-23,538.1305541992188,538.9855067795052,522.0293724469623,525.7815741381598,2113303,MM,0.023034636950862213,0.023301982993889636
2020-01-24,539.3179931640625,543.3551599997248,535.8507561019894,537.7505993187716,2284717,MM,0.0022041691893320697,0.002206600155998828
2020-01-27,549.3396606445312,553.3293430398548,534.8058714702803,536.7057147081854,3654906,MM,0.018411574188223544,0.018582112237112147
2020-01-28,543.830078125,560.2162245837882,540.0303919896288,552.1418915461245,3689004,MM,-0.010080098223904625,-0.01002946430823315
2020-01-29,548.8171997070312,551.6194799987915,543.4976619839642,548.5797193090619,1934080,MM,0.009128574819948963,0.00917036733096066
2020-01-30,539.4129638671875,558.1264312083625,535.6132774214103,549.0546914147925,2901951,MM,-0.017283972212032043,-0.017135461215253334
2020-01-31,538.748046875,548.1047512393747,536.9906571661814,542.215225852172,2352196,MM,-0.0012334281612115584,-0.001232667801345677
2020-02-03,530.72119140625,537.418126862012,508.3980345679694,517.7072543345939,3818209,MM,-0.015011196038476992,-0.014899089686374989
2020-02-04,548.0098266601562,549.8146430197891,530.8162098955488,533.8559707911506,2793702,MM,0.03205639856595473,0.03257573945388659
2020-02-05,555.0866088867188,560.3111771701617,548.4847008023451,551.1919539032316,3320830,MM,0.012830934970881513,0.012913604614887886
2020-02-06,551.0971069335938,559.64640238077,547.2023931093745,555.7042040664572,2207104,MM,-0.007213122365807459,-0.00718717023479698
2020-02-07,540.6004028320312,552.379454810495,533.1910253520509,550.0046506195642,4083215,MM,-0.019230652254554628,-0.01904692289162635
2020-02-10,501.9385986328125,538.6055493475684,499.7062480767435,538.4155534310881,9648880,MM,-0.07420258026898788,-0.07151641766576944
2020-02-11,497.8064270019531,510.7728806615959,496.52405597127023,506.4982332544982,5404802,MM,-0.008266498068747657,-0.008232424527849891
2020-02-12,504.4083557128906,507.5430853108642,497.6639357300198,500.27622005809974,3426829,MM,0.013174868940009262,0.013262039927241842
2020-02-13,506.8781433105469,511.0578215481106,501.8435704188997,503.8859250533347,3392352,MM,0.0048844566013122315,0.004896405005356597
2020-02-14,496.80902099609375,510.06043955720037,494.57672831881973,508.44556116282826,3507540,MM,-0.02006493754383765,-0.01986497632091455
2020-02-17,496.571533203125,499.0888487197519,490.159562186155,497.85390421507293,2652464,MM,-0.0004781406209118031,-0.0004780263299015708
2020-02-18,496.9990539550781,498.61393246978326,488.35473154277184,494.43425372332524,2868873,MM,0.0008605745457112952,0.0008609449462304575
2020-02-19,500.03875732421875,503.1260025482528,495.66908314303316,501.70112013716016,1952880,MM,0.006097487482616372,0.006116115000523559
2020-02-20,498.5663757324219,506.3082606962415,496.8090437976254,499.56383988967156,2077458,MM,-0.002948878610831194,-0.0029445349390031517
2020-02-24,487.4997863769531,495.8590850268944,485.5049451795582,495.8590850268944,1911411,MM,-0.022446879219008894,-0.022196822517786763
2020-02-25,483.4626159667969,493.4842773765065,480.7553335750509,489.73207541382084,2105613,MM,-0.008315859946307354,-0.008281378829229968
2020-02-26,477.8105773925781,486.78734834488137,474.9608125174733,482.27522062596535,3058370,MM,-0.01175961994471126,-0.01169074585615304
2020-02-27,468.78631591796875,478.7604928523936,463.13427072607186,478.7604928523936,6039260,MM,-0.019067324103663547,-0.018886692554725193
2020-02-28,434.16162109375,460.71193929415557,430.884409228436,460.71193929415557,8613275,MM,-0.07673018463130715,-0.07386029337570854
2020-03-02,435.3490295410156,448.79044250353695,422.09764147123934,430.8369022327034,9225488,MM,0.0027312125148176466,0.0027349456736278643
2020-03-03,442.9010009765625,447.4131291366454,432.4518620795283,438.86383367543567,4582866,MM,0.017198194852028913,0.017346935270554864
2020-03-04,450.88031005859375,453.1126317571458,434.5891593897153,442.71097798586527,5912943,MM,0.017855645406849568,0.018016010495432333
2020-03-05,455.29742431640625,458.337185119137,445.5132431520731,449.02796476839876,4081050,MM,0.009748968827245597,0.00979664482851006
2020-03-06,447.41314697265625,450.02543180105283,433.6392815138377,435.87160343778436,4502562,MM,-0.01746845131095737,-0.017316762456075052
2020-03-09,440.00372314453125,442.37852728717377,418.9154507621422,430.83695596248435,4540694,MM,-0.016699245332055603,-0.01656058584388853
2020-03-11,428.984619140625,446.1306931756301,427.1797738194626,439.6712376085304,5104905,MM,-0.025362123102390097,-0.025043206282794883
2020-03-12,402.1493225097656,414.1183406864389,379.6361685824681,406.47145427305816,9408350,MM,-0.0645975967880565,-0.06255538178645637
2020-03-13,407.3739318847656,427.22728986262075,328.34043387087587,380.44364555859835,6230411,MM,0.012908046530154019,0.012991714973915158
2020-03-16,372.1793212890625,407.13645825937203,369.32955610617745,399.9170473315345,3156508,MM,-0.09035573060628839,-0.08639387020389577
2020-03-17,354.7007141113281,387.56800675669325,351.4235020360133,372.3692613936857,4526913,MM,-0.048101409541921526,-0.046962864882434396
2020-03-18,329.0528869628906,364.4849854765006,322.11846981394564,360.02034167530405,6595508,MM,-0.07505588656666595,-0.07230836062085721
2020-03-19,298.46539306640625,315.1839908612234,286.87633737793215,315.13650637459926,10486153,MM,-0.0975644985078526,-0.09295616330493983
2020-03-20,306.4447326660156,311.7642997486314,292.81335107597164,300.1752439254081,8819518,MM,0.026383431565479135,0.026734555445877106
2020-03-23,278.7070617675781,288.6812410771798,266.5480738239798,284.02662986389515,6001358,MM,-0.09487614914386353,-0.09051443194054798
2020-03-24,255.5289306640625,294.3807213872422,251.15928515967772,284.97650259932624,6690908,MM,-0.0868256376117799,-0.08316305642389688
2020-03-25,263.9356994628906,273.9098753976857,233.11073462106418,250.20932193785575,9393732,MM,0.03236987604411513,0.03289947943264515
2020-03-26,271.20263671875,279.2769709117776,259.4236138114892,263.93574174288693,7557558,MM,0.027160767593694773,0.027532983490477392
2020-03-27,279.75189208984375,289.72606820849694,266.73795546311726,282.1266959276183,9505126,MM,0.031036832238483338,0.03152349650626629
2020-03-30,260.65850830078125,270.5852016469819,256.47885862475823,267.5929540942216,8942833,MM,-0.07069195736316944,-0.06825113369717817
2020-03-31,270.68017578125,272.81749941493115,263.8882130427732,269.63525620692224,6236559,MM,0.03772680746137722,0.038447498014929415
2020-04-01,259.1861267089844,268.82782561058366,252.20419681840974,266.92798232004947,5980392,MM,-0.04339152122354186,-0.04246357916345722
2020-04-03,266.6430358886719,275.4772962057531,257.761262092452,260.2785488288839,6961905,MM,0.028364380109361736,0.0287704796331949
2020-04-07,304.9248352050781,307.58460410335607,278.0895498638212,280.7018342775719,10795407,MM,0.1341544846292815,0.1435694699050365
2020-04-08,310.0544128417969,332.85253185941883,297.13547293394964,299.22531210628796,8451195,MM,0.016682503087507922,0.016822433086727262
2020-04-09,362.30010986328125,372.03680673146874,315.75394922511657,318.9361925359956,11027315,MM,0.15572509376686172,0.16850492964324415
2020-04-13,344.6790466308594,360.9701957187249,337.22215652670354,360.9701957187249,7717484,MM,-0.0498592167260057,-0.04863664887949226
2020-04-15,335.4648132324219,360.87521648616695,331.8076092092551,354.3682476121129,11300538,MM,-0.027096612093699297,-0.026732792400652294
2020-04-16,338.8370361328125,342.3992420257592,325.8230990081916,325.91809696319797,6155773,MM,0.010002200105909746,0.010052389303954357
2020-04-17,345.0115661621094,352.1834632585008,337.7446421104395,352.1834632585008,6178483,MM,0.01805866915135442,0.018222712899887084
2020-04-20,338.0295715332031,349.04866672977107,336.2722109605486,348.6211904590998,4834154,MM,-0.020444560177750436,-0.020236987143861906
2020-04-21,315.4214782714844,331.5701466278841,307.2996596056068,331.5701466278841,8003757,MM,-0.06922361067434436,-0.06688199839787701
2020-04-22,323.1633605957031,328.43541421735154,304.5448902464023,310.6243830775819,9071476,MM,0.024248185002333195,0.02454456293415541
2020-04-23,330.0977783203125,332.14010410054766,314.9465161801028,321.0735225101169,6738333,MM,0.021230952786093375,0.02145793295324938
2020-04-24,317.5588073730469,327.4855005668072,315.37399909551846,324.87321593574495,5754928,MM,-0.03872588725908603,-0.0379856265954579
