Date,Close,High,Low,Open,Volume,Ticker,Log_Return,Return
2020-01-01,605.5293579101562,606.1923924015477,601.7406554576465,604.345388393747,3673698,HDFCBANK,,
2020-01-02,609.3890991210938,609.981083868637,605.7187936863252,605.7187936863252,6137166,HDFCBANK,0.0063539312851643125,0.006374160328507461
2020-01-03,600.6987915039062,608.5603376104458,598.4255468849254,607.2342686142049,10855550,HDFCBANK,-0.014363348462634665,-0.014260687678400052
2020-01-06,587.6987915039062,597.5731439576414,585.3545548818191,596.720662743602,10890186,HDFCBANK,-0.021879072739166117,-0.021641461883839086
2020-01-07,597.0047607421875,602.1431767378965,593.050314229868,596.1996846178865,14724494,HDFCBANK,0.015710530501446586,0.01583458971298457
2020-01-08,595.4419555664062,597.7388448014235,587.2725661329978,590.5402756575533,11332110,HDFCBANK,-0.0026211755195201963,-0.0026177432384933974
2020-01-09,602.11962890625,604.2034270944675,598.1888264645892,599.0886549789353,9546316,HDFCBANK,0.011152232396354303,0.01121465035746727
2020-01-10,607.4711303710938,609.4602340876271,603.871874164867,608.1341649432716,9214580,HDFCBANK,0.008848507382440085,0.008887771147014112
2020-01-13,609.033935546875,614.0066076489296,604.2980573544421,607.4710726189669,7451568,HDFCBANK,0.0025693374886843873,0.0025726410649780096
2020-01-14,610.6915283203125,612.1359943771557,605.0084741599063,610.4547343969623,7886290,HDFCBANK,0.0027179785008745426,0.002721675553184255
2020-01-15,608.2051391601562,609.9573909159484,603.3982113725496,609.2233645040944,11787448,HDFCBANK,-0.004079743058087884,-0.004071432212257808
2020-01-16,609.8153686523438,611.4018762888768,605.8845666176381,607.163288419645,7150400,HDFCBANK,0.0026440120177372885,0.0026475105001759758
2020-01-17,605.3162841796875,608.513001967246,602.3563603023184,607.0211887708494,16918814,HDFCBANK,-0.007405131816720387,-0.007377781380943138
2020-01-20,594.3053588867188,617.9610470531414,593.1687365718038,617.9610470531414,22178450,HDFCBANK,-0.01835784572243129,-0.018190366888758858
2020-01-21,589.3089599609375,591.9847425595085,586.4911357107582,591.9847425595085,14984804,HDFCBANK,-0.008442663330775134,-0.008407124134200528
