Date,HCLTECH,HDFCBANK,HINDALCO,HINDUNILVR,ICICIBANK,INFY,ITC,JINDALSTEL,KOTAKBANK,NESTLEIND,TATASTEEL,TCS
2021-03-01,760.5767822265625,738.2760620117188,332.0802001953125,1971.08203125,588.3884887695312,1115.3658447265625,162.64659118652344,340.58660888671875,367.5444641113281,770.1900634765625,62.87849426269531,2570.596923828125
2021-03-02,779.7066040039062,742.6803588867188,333.19000244140625,2002.85400390625,590.468017578125,1148.3778076171875,165.00489807128906,333.5855407714844,367.3951110839844,783.6013793945312,63.317543029785156,2642.81298828125
2021-03-03,789.108154296875,751.5128173828125,346.7975158691406,2017.154052734375,611.3592529296875,1182.75439453125,165.04425048828125,344.67877197265625,378.3194580078125,789.4207763671875,66.90308380126953,2689.1845703125
2021-03-04,783.18115234375,735.031982421875,337.24334716796875,2020.2811279296875,600.3816528320312,1171.1339111328125,164.84771728515625,331.8598937988281,377.96099853515625,787.6503295898438,65.25020599365234,2680.921142578125
2021-03-05,769.6920776367188,724.5892944335938,326.04852294921875,2024.1436767578125,589.452392578125,1159.1175537109375,163.94369506835938,317.85784912109375,382.90032958984375,793.375,63.12813949584961,2644.30810546875
2021-03-08,786.3694458007812,719.61669921875,324.8421325683594,1999.72802734375,588.098388671875,1175.8880615234375,163.51133728027344,319.5341491699219,381.575927734375,796.6629028320312,63.468196868896484,2643.340087890625
2021-03-09,795.5665283203125,739.98095703125,321.60919189453125,2021.752685546875,604.5889282226562,1184.514892578125,163.35409545898438,308.490234375,394.14337158203125,799.421142578125,60.84251403808594,2682.019287109375
2021-03-10,808.115478515625,736.7842407226562,328.461181640625,2048.7431640625,605.072509765625,1204.4102783203125,162.3321533203125,315.8857116699219,391.1558837890625,800.3975219726562,62.37057113647461,2699.6015625
2021-03-12,800.5533447265625,734.9845581054688,318.665771484375,2027.5001220703125,592.7408447265625,1210.3084716796875,161.31019592285156,313.2232971191406,385.4197998046875,790.5174560546875,61.9788818359375,2688.173583984375
2021-03-15,811.2627563476562,723.9500122070312,322.13995361328125,2033.109375,583.6976318359375,1209.207763671875,161.50674438476562,321.5555725097656,382.1335754394531,795.745849609375,63.39501190185547,2695.38134765625
2021-03-16,823.44384765625,716.1359252929688,322.2364807128906,2063.640625,575.42822265625,1218.36328125,163.39341735839844,319.04107666015625,379.0564270019531,791.439208984375,62.33182907104492,2733.97314453125
2021-03-17,807.257080078125,708.1795043945312,314.99847412109375,2047.317626953125,570.1571044921875,1221.004150390625,165.5552215576172,304.4473571777344,372.11541748046875,777.9097290039062,60.64021301269531,2736.52294921875
2021-03-18,774.8016357421875,706.119384765625,320.2098388671875,2037.1097412109375,559.6146850585938,1177.0762939453125,171.0972900390625,305.03900146484375,364.55694580078125,765.8787841796875,60.678951263427734,2669.317138671875
2021-03-19,785.1842041015625,709.1978149414062,323.3945617675781,2126.174072265625,567.4006958007812,1183.546630859375,175.26368713378906,308.6873779296875,365.3038330078125,777.6781005859375,63.102317810058594,2681.361083984375
2021-03-22,800.1445922851562,695.7715454101562,327.88214111328125,2164.015380859375,554.6337890625,1206.7430419921875,177.6613311767578,316.47735595703125,363.0133972167969,784.1640625,64.0062484741211,2751.202880859375
2021-03-23,801.8612670898438,710.4526977539062,320.11334228515625,2149.393798828125,567.1588745117188,1207.4034423828125,174.67410278320312,311.2511901855469,361.021728515625,788.5744018554688,63.803932189941406,2762.58740234375
2021-03-24,797.6103515625,700.3416748046875,306.6506042480469,2132.197509765625,548.8789672851562,1191.7337646484375,169.76092529296875,302.6231384277344,355.0068664550781,777.5482177734375,60.50247573852539,2743.6875
2021-03-25,782.4044799804688,693.0247192382812,303.0316162109375,2057.20361328125,552.7960815429688,1174.1712646484375,166.34132385253906,304.9403991699219,351.1131591796875,764.40625,62.25436019897461,2694.239013671875
2021-03-26,783.6307373046875,706.261474609375,315.7222595214844,2131.552978515625,559.5663452148438,1176.283935546875,165.7910614013672,319.6820373535156,352.736328125,783.3933715820312,66.01638793945312,2695.953369140625
2021-03-30,814.0833740234375,735.8133544921875,314.9019775390625,2205.9033203125,572.0430908203125,1219.5076904296875,168.66033935546875,331.7613525390625,354.7678527832031,811.4380493164062,68.87020111083984,2776.6083984375
2021-03-31,803.3328857421875,707.3744506835938,315.4327697753906,2236.0205078125,562.9998168945312,1204.322265625,171.76551818847656,338.8116760253906,349.1413879394531,811.447509765625,69.89033508300781,2793.574462890625
2021-04-01,819.6424560546875,704.1066284179688,338.015380859375,2206.22509765625,574.896240234375,1219.419677734375,172.98397827148438,365.7312316894531,359.40850830078125,807.5687255859375,74.29803466796875,2782.278564453125
2021-04-05,844.9035034179688,686.5128173828125,338.4013977050781,2182.40771484375,552.5059814453125,1241.1636962890625,167.08811950683594,377.5147399902344,350.3761901855469,797.9912109375,74.70264434814453,2847.2421875
2021-04-06,840.734375,682.0848999023438,338.2084045410156,2214.685791015625,547.3314819335938,1242.176025390625,167.166748046875,383.43109130859375,352.18865966796875,807.5001220703125,74.28081512451172,2869.92236328125
