Date,ITC,HINDUNILVR,NESTLEIND,HCLTECH,INFY,TCS,HINDALCO,JINDALSTEL,TATASTEEL,KOTAKBANK,HDFCBANK,ICICIBANK
2024-01-24,0.16876358834588867,0.11532551908799198,0.13607522261557375,0.11998384533243373,0.07138242295514323,0.09052921834766184,0.04214187650131539,0.019088021200191943,0.030988390132460696,0.09450915067995207,0.059674023574040364,0.051538721227346394
2024-01-25,0.16764281716193305,0.11665513567015626,0.13669358604249307,0.12216961938878938,0.071673097934196,0.0887140376394747,0.043293091572253674,0.01910043517226279,0.03168085914772979,0.09322443814179596,0.0599025925946182,0.049250289534297095
2024-01-29,0.16635721733113512,0.1171363113658128,0.1362662446023142,0.12130179972571022,0.07209228118662674,0.08883528988022413,0.043869215147240896,0.019557699098757847,0.0316550813657884,0.09306058004892656,0.05960798863133773,0.050260291616125385
2024-01-30,0.16333288664100382,0.11727498777522587,0.13642447132084395,0.12253663616993068,0.07116525682811473,0.08813900938513387,0.04368571107899906,0.01984429003339738,0.03177805597305953,0.09540959196176262,0.06010148927059209,0.05030761356193624
2024-01-31,0.1632465026457766,0.12434058656291219,0.14119450268309192,0.11015121741400082,0.06448249130722031,0.08498407556323034,0.0460140415476402,0.01976423783016205,0.03196927052073802,0.09715922359035094,0.06870463549933992,0.047989214835536746
2024-02-01,0.16323907167187826,0.12449825976537962,0.14085298388590217,0.11044340210260777,0.06433449566014289,0.0846481864526473,0.04645712402126037,0.01989439565212134,0.03200872119084314,0.09647188226411574,0.06901815388896927,0.04813332344413223
2024-02-02,0.1641732465267925,0.12442918559649382,0.13907449661318352,0.1108352669862081,0.06435592551492766,0.08572276265994724,0.045929324729820434,0.019559985136500837,0.0318222945594691,0.09659575298211355,0.06938135186968591,0.0481204068248574
2024-02-05,0.1623539561083123,0.1227818909539982,0.13917111968095763,0.11074842373880142,0.06545072070314006,0.08779462336386189,0.04668953032093706,0.02034594344472581,0.03258613649610538,0.09614362589869825,0.06809783396321387,0.047836195327248136
2024-02-06,0.16262912653763273,0.12189792842425289,0.13900387633720684,0.10945664562083064,0.06562924717854803,0.08851091889679444,0.04669763592026063,0.020135421036867315,0.033467972061596934,0.09598235176373748,0.06847086447773493,0.04811801174453708
2024-02-07,0.1588581112786494,0.12124915813337048,0.13753501476116975,0.11334121797528021,0.06672574511205634,0.09138619558064377,0.04671732945767545,0.020445422843873712,0.0339228692934559,0.09407798890531796,0.06787892201892393,0.04786202463958328
2024-02-08,0.15911256354916517,0.12128585926658969,0.14003391018760614,0.11283085741337075,0.06539240754552912,0.09028478078838992,0.04733627432022111,0.020444798334864622,0.03388706372248719,0.09443640772451849,0.06725910903125637,0.04769596811600141
2024-02-09,0.15697884650736404,0.12233991168511324,0.13740091151455308,0.1155113850971774,0.06612546090916147,0.0925205660703183,0.04864573987098021,0.020596062056992284,0.03412219649045983,0.09223409447010505,0.06679871019132434,0.046726115136450835
2024-02-12,0.15717082325043738,0.1225684209605552,0.13878667196104624,0.11516220314931215,0.06516684993259998,0.09241298086949451,0.04778571646226586,0.02016364879889058,0.03352819607170976,0.09281488892429299,0.06675363442459943,0.047685965194795864
2024-02-13,0.15501792864456243,0.12149896608558472,0.14030659181689709,0.11858557089710435,0.06606344442286263,0.09279225609119669,0.04741280893130974,0.019831494361157605,0.03283987571904163,0.09172462301029821,0.06658755806520104,0.04733888195478383
2024-02-14,0.15531054270809516,0.12218441164676469,0.14050877753466692,0.11874236284400914,0.06637976262814171,0.0936401722313923,0.04161195021580996,0.019688037057240395,0.033017733790091444,0.09340435312956888,0.06694327639385916,0.04856861982036034
2024-02-15,0.15663153514726352,0.12147868798089123,0.1417409708356513,0.11877488951557534,0.0654428403500661,0.09222403109001708,0.041289404413392426,0.02019940504176686,0.03370997264501276,0.09373255484635486,0.0662276069453881,0.04854810118862041
2024-02-16,0.1545271000002696,0.12021923122023065,0.14096548705341314,0.11875915629966406,0.06618718244285973,0.09277831954583232,0.041947568375486625,0.02049427555142889,0.03388695629473603,0.09370207420631539,0.06801836380042015,0.048514285209343457
2024-02-19,0.15381729419724932,0.12069990644682498,0.14202201376692056,0.11835695962066076,0.06676178663287836,0.0927563363649499,0.04188570148080668,0.020479284796020094,0.03393527248412481,0.09289617098412335,0.06786841671830124,0.04852085650714005
2024-02-20,0.15500295385968116,0.12085071554477105,0.1429466781024322,0.11846568145811091,0.06643771997678359,0.0918608555699626,0.04145385908926074,0.020124258523085255,0.03372514326768367,0.09234325050145871,0.06748113926175002,0.04930774484502001
2024-02-21,0.15357831443768438,0.12152558253132878,0.14421655004952774,0.11742589259261219,0.06577179038306145,0.09008759232893565,0.04133489277749898,0.02012043365785654,0.033460863105569276,0.09386042220577903,0.06914830485963921,0.0494693610705068
2024-02-22,0.15330775172201214,0.12229097674344777,0.14518373965652312,0.11611989127262147,0.06493857660693494,0.08966257234544568,0.04155962857213896,0.020527912359786255,0.03430914877845141,0.09345608793397801,0.06877312358604887,0.049870590422611424
2024-02-23,0.15580114199872705,0.11999669386602652,0.14469703452521526,0.11836429526143388,0.06522814710232162,0.09080438460980576,0.04185531697260422,0.02062410822937573,0.03440494620275818,0.09130217108570866,0.06709340392290414,0.04982835622311892
2024-02-26,0.15506761399465194,0.12061943803178757,0.1459806518939396,0.11722716294744626,0.06522730775405348,0.09026721128918705,0.04174161556483061,0.020754390058587528,0.03439043663517157,0.09150620553902639,0.06732235310558869,0.049895613185729305
2024-02-27,0.15521279940387367,0.12189608747944707,0.14718201009583412,0.11683819080534744,0.0649856729938073,0.08969308433780879,0.040927538344241995,0.0204805697953767,0.03394148162055377,0.09113888898773558,0.06782874559857963,0.049874930537393974
2024-02-28,0.1550531974843568,0.1212461598265287,0.14717151665814804,0.1167981850637137,0.06474522871286746,0.09147937679103825,0.04106216491166862,0.020489197830132387,0.03411244245518826,0.09063727165804267,0.06733569383581087,0.04986956477250412
2024-02-29,0.1632465026457766,0.12434058656291219,0.14119450268309192,0.11015121741400082,0.06448249130722031,0.08498407556323034,0.0460140415476402,0.01976423783016205,0.03196927052073802,0.09715922359035094,0.06870463549933992,0.047989214835536746
2024-03-01,0.1622255180102052,0.12369687021483695,0.14238972082209894,0.1107968935359385,0.06449674201752832,0.08437687276680125,0.045901245290749564,0.020286113953880427,0.03194839776171932,0.09736399358624599,0.06831895057304185,0.0481986814669538
2024-03-04,0.1620193793745544,0.12244214902437627,0.14138282414436878,0.10848813632154673,0.06317833803692835,0.08359581608055337,0.04686135676497152,0.02130877809963264,0.03370383733453192,0.09866475215212428,0.0690182754002817,0.04933635726613008
2024-03-05,0.16179288066600156,0.1230152628867101,0.14065230719178576,0.10803676707045269,0.062483813767817614,0.0832819888510006,0.04736948839245194,0.021729493067182765,0.03439734915249329,0.09859461423003885,0.06908319590166165,0.04956283882240311
2024-03-06,0.16228404998295182,0.12314831109219583,0.13933504047738107,0.1079123472931714,0.061944963001277255,0.08272708145093798,0.047598566968998376,0.021561479491835834,0.034468632476445334,0.098948995679476,0.07019325818553963,0.04987727389978945
2024-03-07,0.16180574746090065,0.12232193989401374,0.13804012648640593,0.10879002723468038,0.06192800163947719,0.08320812667006956,0.04769948657485273,0.021556332499733353,0.03416744513658119,0.1007685685913077,0.06977930235183907,0.04993489546013864
2024-03-11,0.16298534345558402,0.12246446084085474,0.13864035869249702,0.10764221445090441,0.061477841948917575,0.08356047318687877,0.04826173242950846,0.021642492940079677,0.035207159816490606,0.09943858867730766,0.0694874004157426,0.049191933145234505
2024-03-12,0.16206524397035277,0.12149757218110441,0.14200385645940647,0.10818555370231958,0.06114496793643825,0.08421188688459164,0.048204778236661396,0.021446974241029725,0.034508709029414816,0.09882819710730285,0.06891229271864305,0.048989967532735046
2024-03-13,0.1604710236460927,0.1211785955591593,0.14116426045919847,0.10823054175017718,0.06175732941583393,0.08583520417827696,0.04788474679650604,0.020960944442949686,0.03437331616035022,0.09852109085389583,0.07060541838264092,0.04901752835491877
2024-03-14,0.16795084690812143,0.11807619201893065,0.14105579866428408,0.10817702810881595,0.06182242826151916,0.0851210145967754,0.04599023532099135,0.01988560155052082,0.032443843587209684,0.09924774377362768,0.0707890298095336,0.04944023739967035
2024-03-15,0.16519692220667215,0.11802721251612729,0.1412800060140178,0.11024810341486996,0.06280616876562867,0.0854743185414354,0.0471771421605064,0.020138360540359727,0.03185642520266866,0.09900183730493103,0.06985528530992435,0.04893821802285848
2024-03-18,0.16564872987661244,0.11815508864911016,0.14135825886503225,0.10858860015064767,0.06232444158214501,0.08605818951604632,0.04802658000476611,0.019861641184519902,0.03181706685235586,0.09916897888980815,0.07000333649508322,0.04898908793387294
2024-03-19,0.16561450326196583,0.1171837073333487,0.1406179037353033,0.10873721747892252,0.06135761542932526,0.085013914428678,0.048079719767065134,0.020981187734980936,0.03373925978600346,0.09951746515673696,0.06994626145521626,0.049211244432453505
2024-03-20,0.16527158593511937,0.11748655249053207,0.13836067210342196,0.10762705678878774,0.06080722339997916,0.08282588660936033,0.049135858372914246,0.02097844642152957,0.03410107045326787,0.10191146643963768,0.07131022198977331,0.05018395899567666
2024-03-21,0.16750604220804075,0.11601959034846321,0.14115662574671178,0.10665858124832184,0.06046482060541553,0.08257068813012083,0.04853016298701583,0.02063366452629929,0.033341164809635226,0.10267723880672552,0.07030602619468765,0.050135394388562675
2024-03-22,0.16852986853940194,0.1152113558855558,0.14033515095263896,0.10647717309441587,0.060023239672840865,0.08202317189962947,0.049265193979481765,0.02151274448531388,0.03411438241181246,0.10233355087305415,0.07052083416735627,0.049653334038498455
2024-03-26,0.17128462582342777,0.11581535353886292,0.14126727217542975,0.10383238758440633,0.05818996592568118,0.08065464493184282,0.049945842409323156,0.021786319801958515,0.034463374872045094,0.1024678372638725,0.07030312111779763,0.04998925455535228
2024-03-27,0.1713799995597147,0.1152854923407112,0.14235905100209395,0.10441508219715719,0.05772521102658857,0.08018810336440768,0.05108134626695762,0.021959665147868217,0.03469576354996429,0.10143961065301406,0.0696459209824959,0.04982475390902667
2024-03-28,0.17173335361587883,0.11541325694743629,0.14145288580866539,0.10347074259654185,0.0574561823373237,0.07952989890305315,0.05105325536928085,0.021879271497252547,0.03480725338757215,0.10283398643326515,0.07048094762308316,0.04988896548064697
2024-04-01,0.1704522340278232,0.11571840181990856,0.14333844876695168,0.10243908038105222,0.05752625899308094,0.07959903153034047,0.05086705448936541,0.022116334927026804,0.035231455734490026,0.1025520613677824,0.07024731962751889,0.04991231833465952
2024-04-02,0.16901263446139347,0.11628096894252046,0.14067794343780027,0.10283535053678838,0.05716159376534136,0.08005875911670567,0.05138710254246053,0.022512107703032917,0.03671160999328043,0.10237643832990917,0.07101478668158416,0.04997070448918344
2024-04-03,0.1690545586024258,0.11658276483745217,0.14304949846653606,0.10118587611986105,0.0568071904070815,0.07956343783544031,0.05173795272224569,0.023304462129544203,0.03713229495725864,0.10069813949200493,0.0716412601850592,0.049242564245090326
2024-04-04,0.16957573359067393,0.11601975472739391,0.13991071252473541,0.10215515311222584,0.05698476769289724,0.08123760345578354,0.05246816658831353,0.023555612687147898,0.03707714654458363,0.09965195078069164,0.07207652740293674,0.04928687089261665
2024-04-05,0.1679608932928378,0.11556812367849555,0.13914408381449556,0.1020205304286346,0.05700116654029592,0.08207845196143879,0.05237394661546796,0.023491211204350767,0.03688046678659173,0.10030722384581926,0.0739982568288674,0.04917564500270453
2024-04-08,0.16920942111625675,0.11522176815682697,0.13795501257341028,0.10199464538457927,0.05648993153621272,0.08126907216152093,0.05147559664033431,0.023721349272212314,0.036726251231068326,0.10197481883463844,0.07477053596373959,0.04919159712920003
2024-04-09,0.16997229393929292,0.11542488738112373,0.13592172183505066,0.10174088184391131,0.05644790156496604,0.08120363416634994,0.05213095584925898,0.023633330751861022,0.03717487172447338,0.10225036752651194,0.07469385398514544,0.04940529943205462
2024-04-10,0.16876776507797472,0.11510212115380372,0.13608724416189402,0.10170117176866068,0.057102708432469194,0.08061712189574567,0.05316114021812837,0.023384027452526334,0.037329407944454024,0.10173495111424873,0.07473700896684758,0.050275331813247004
2024-04-12,0.17131887387245015,0.11384389045387633,0.13612877891658123,0.10064574112979388,0.0570118267886792,0.08062136225042382,0.05394827714807582,0.02303847350012611,0.03676282123396926,0.10333393533269354,0.07344308401810491,0.0499029353552257
2024-04-15,0.1699661643159457,0.1132923557975544,0.13767169505377663,0.10027806858126574,0.05662161232492718,0.08160024651775358,0.05397800683898748,0.023215418216950966,0.036705453546856254,0.10341496259268736,0.07318528771624716,0.05007072849704753
2024-04-16,0.16970210306705033,0.11227448466225717,0.13976842722067867,0.10001646884443213,0.05645285191804271,0.08103909046864836,0.05570295878786199,0.023308830497058085,0.036409985113930766,0.10341561770844462,0.07261407927551243,0.04929510243608277
2024-04-18,0.1705222855695109,0.1141925812000063,0.14002871659926616,0.09864686285236048,0.054650857014489775,0.08001751254223759,0.055620460769345105,0.023632440642748827,0.03640399095639716,0.10359469567308853,0.07367530709104739,0.04901428908950182
2024-04-19,0.16932099970558245,0.11498516246960812,0.1367431232200015,0.09889607461792439,0.055366508376846965,0.08056587011949842,0.05652256433154143,0.023968089780864572,0.036755962711526306,0.10425496337127885,0.0736704902701399,0.04895019102518703
2024-04-22,0.1711198034733417,0.11546176402080213,0.13490102328486153,0.0972582549813558,0.05486642492286793,0.07954649256774239,0.056508816347140056,0.024450544569183125,0.037099642131991406,0.1042420603952112,0.07521672493845373,0.04932844836704904
2024-04-23,0.17035842991244654,0.11530867259094539,0.13528258707824187,0.09792952312548883,0.055382754377071956,0.07988390769019484,0.05653193868475694,0.024058588697756556,0.03682992269753607,0.10464426916060802,0.07385241556223007,0.049936990422722906
2024-04-24,0.1708776117554566,0.11569563271044404,0.13678883374238027,0.09871319069969872,0.05541751825820726,0.0796067706170066,0.0555758006331075,0.023709373007583124,0.03644816030787475,0.10418754919992895,0.07318108650509618,0.04979847256321609
2024-04-25,0.17008473979116073,0.1151120293114175,0.13618946234472576,0.09783447622442566,0.05475313279985335,0.07839955667751677,0.057555323493758116,0.02430759144843073,0.037295664220637216,0.10547951733353958,0.07309070569063224,0.049897800663902286
2024-04-26,0.1737629121671655,0.11377705989901944,0.13979342993233404,0.09962344816525318,0.05512644057615899,0.07894500766763256,0.05860708843863025,0.02449177971255165,0.037833998123896075,0.09414605674239096,0.0731491489884076,0.050743629586559834
2024-04-29,0.17640965958064955,0.11444471428591871,0.1367321917570808,0.0985516706374354,0.055337241601811825,0.0790629494787899,0.05939719293101976,0.02445347165145412,0.03776365905180583,0.09308321875879627,0.07380340672391557,0.050960623541322275
2024-04-30,0.1632465026457766,0.12434058656291219,0.14119450268309192,0.11015121741400082,0.06448249130722031,0.08498407556323034,0.0460140415476402,0.01976423783016205,0.03196927052073802,0.09715922359035094,0.06870463549933992,0.047989214835536746
2024-05-02,0.16346348594301421,0.1254793510650537,0.14207373795627257,0.10927996265695397,0.06430335600622694,0.08449926502841831,0.04594208962204703,0.019643285157914726,0.031737505697271996,0.09687652565088216,0.06877336676046378,0.047928068455480664
2024-05-03,0.16485102345314814,0.12534513662332356,0.1424641843440204,0.10889439849994788,0.06407796969337526,0.08551023999106427,0.045768009206753474,0.01991683713978355,0.032215034960545674,0.09406967537107273,0.0693780039913788,0.04750948672558608
2024-05-06,0.16524953830578862,0.1258571850526839,0.14042969373033837,0.10877469737409713,0.0646926763054852,0.08577366800424265,0.04655317130290487,0.019860957905045527,0.03231660897498536,0.09310535546207864,0.06937454749264647,0.04801190008970343
2024-05-07,0.1630740658483406,0.12688771302667523,0.13919648555988562,0.10862179515213267,0.06452506667936653,0.08669225843681995,0.04552839235959246,0.019771183928863116,0.03222738661731584,0.0968666553216484,0.06886688849488354,0.047742108574476
2024-05-08,0.1634265725045971,0.13240028078891766,0.1405956709173923,0.10668271980368581,0.06451603691043385,0.08704139179850268,0.04373494853148863,0.01931219903504903,0.03124898006455541,0.09699803084165526,0.06739970836107824,0.046643460442643885
2024-05-09,0.16394658409965743,0.13048817402371934,0.14253896321596504,0.10547535915887994,0.06401372515299365,0.08714580301014535,0.04474891230564188,0.01975437167087234,0.03164524037446359,0.09742625177301474,0.0664610905543532,0.046355524660293544
2024-05-10,0.1599467034919683,0.13119740511689093,0.1428109649546567,0.10727097140259159,0.06534388908470193,0.0878281830539286,0.04428202864278285,0.01952076311638816,0.031227470407916767,0.09829036510286478,0.06567012782217758,0.046611127803131654
2024-05-13,0.16237343440961474,0.13272535082173892,0.14333516343512248,0.10651373040866192,0.06441019069509668,0.08599902904982695,0.044539460019280705,0.01963484136360792,0.03116496323112098,0.09697950965569796,0.0658506790635644,0.046473647846666244
2024-05-14,0.16143573138281875,0.13231072046004985,0.14204554479263717,0.10600003024285937,0.0641952667353629,0.08698702693365831,0.04499719605830884,0.01977661389808418,0.0313992279378419,0.09754185261735547,0.06649052694141917,0.046820261999604075
2024-05-15,0.16081641875730474,0.1318425944309473,0.14057531379068894,0.10678049790181164,0.06432539926519358,0.08605891698759714,0.045983965602278,0.0206212618038485,0.03164631091481006,0.0979572996215412,0.0668275904970671,0.046564430426911864
2024-05-16,0.16055850661218055,0.13073580634017035,0.13970648819797005,0.1080432865620965,0.06429239791693873,0.0858423534429764,0.046616873184253275,0.02099876750856079,0.031860946265260245,0.0985030755120374,0.06598691781612945,0.04685458064142637
2024-05-17,0.1604312455641147,0.13063372666670311,0.13860293261802914,0.10826906144351012,0.06519627692768465,0.08612051703451129,0.046161137185649466,0.021049614596806033,0.031623555181484186,0.0988486172556201,0.06636531297217686,0.04669800255371041
2024-05-21,0.16249356638793658,0.1295690399184405,0.13753896628213838,0.10723927551278865,0.06489367932990302,0.0847797539637694,0.04638340550313546,0.02129817726922322,0.03195085377888917,0.1004570458073436,0.06664646470402158,0.04674977154241052
2024-05-22,0.16123819866947606,0.1284750228809498,0.13780401663738062,0.10747468800369062,0.06416039671219838,0.08410895426588562,0.048871937430818656,0.022322730168985127,0.03314409301189168,0.10012505830371163,0.06611949659826999,0.04615540731674192
2024-05-23,0.16218972905737813,0.1308416464259076,0.13747506661662684,0.10694714956581945,0.06470931042101265,0.08388274052879728,0.04795640911200895,0.02237581114882069,0.03275470953251342,0.09962449714238897,0.06575664114964891,0.04548628929907711
2024-05-24,0.1615199722194201,0.13072924419318896,0.13673389506993244,0.10698551605011267,0.06500741652160405,0.08459708994194474,0.04706255641058706,0.02213498058048253,0.0329250129117718,0.09943988801014181,0.06676393510919292,0.04610049298162114
2024-05-27,0.16039090845942766,0.13060658567686972,0.13702581191527066,0.10682885476906383,0.06499132717925614,0.08403809002119589,0.04703731683623081,0.022139336944836302,0.03295835419231383,0.09958325233082627,0.06818555301761028,0.04621460865709858
2024-05-28,0.15856454386671634,0.13137700212654593,0.13650541367497748,0.10740563198822375,0.06522819211253246,0.08393263325141867,0.047329402187867034,0.02192077240524764,0.033060406808027604,0.0999627401237252,0.06861496232567459,0.04609829912904324
2024-05-29,0.15782192426533284,0.1321552654840017,0.13620230033505595,0.10793077955007344,0.06511020002849427,0.08387019202353295,0.04762341583277246,0.02180644777927325,0.032984171460876656,0.09964446678329923,0.06881748132560937,0.04603335513167788
2024-05-30,0.15897971428632382,0.13127513193221882,0.13794552090341075,0.107808329356714,0.06457454013095854,0.0833092229011617,0.04943798503532759,0.021575148287079546,0.03295287823269856,0.09899458775640112,0.06800768357225724,0.04513925760544825
2024-05-31,0.1632465026457766,0.12434058656291219,0.14119450268309192,0.11015121741400082,0.06448249130722031,0.08498407556323034,0.0460140415476402,0.01976423783016205,0.03196927052073802,0.09715922359035094,0.06870463549933992,0.047989214835536746
2024-06-03,0.16494426809490326,0.12368091172245466,0.1388508698275337,0.10997454818793195,0.06510059907541778,0.08385612739639882,0.045823577030926155,0.019789326589937678,0.03270133197524019,0.0970111650204004,0.06975654465631803,0.04851073042253733
2024-06-04,0.16465532806276442,0.12375579616507987,0.13736029099873656,0.10799416697341173,0.06435186174010937,0.08367148164803492,0.045762755391806485,0.02013349939217985,0.03371218234733826,0.09811370976954913,0.07083476270325231,0.04965416480773708
2024-06-05,0.16386942283855022,0.13281888403544212,0.1434232117401777,0.10847716904637356,0.06461222908848248,0.08502653637040235,0.04322814231372579,0.018516242632340217,0.031147911446990365,0.0947433896041861,0.06768277101911306,0.04645408986421603
2024-06-06,0.16367788909253558,0.13346690971449976,0.1429029753981489,0.1077682804147751,0.06390067450514138,0.08264063808627461,0.044628008314023464,0.01870241573930177,0.0319555878252755,0.09577998859046861,0.06825065721169568,0.046325975107859525
2024-06-07,0.1645885974780441,0.12992894524619197,0.13983929829399327,0.11138666712537666,0.06537525100702757,0.0839673725779924,0.043218379938197486,0.019016560502345434,0.03229192242783314,0.09610443831061075,0.06817181280641728,0.04611075428596973
2024-06-10,0.16355663801198822,0.12942763353573625,0.13950682684911558,0.11241301580336027,0.06709462721087565,0.08410090674789258,0.04275978065055321,0.018688641721665143,0.033082124447865506,0.09572342780296672,0.06775369806993227,0.04589267914804849
2024-06-11,0.16325558175673321,0.12922754896081717,0.142526089923293,0.11177944448497239,0.06583022308137514,0.08361459294447962,0.04265181269911889,0.01848008936825309,0.03344917790335792,0.09559845444953176,0.06745666220905348,0.04613032221901432
2024-06-12,0.16234282459890642,0.12920758417802752,0.1426550314805315,0.11295012952621318,0.06587560587989667,0.08375251070215811,0.04257707948157149,0.018482747186140656,0.033755357843269544,0.09451078261966088,0.06783541761383702,0.04605492888978701
2024-06-13,0.16228227996545025,0.12796927073919348,0.14257145946252428,0.11387837074358717,0.06549245344528003,0.08341165693408367,0.04269030367723331,0.018850611492733222,0.03396515411556502,0.09439470293917442,0.06832575665493211,0.04616797983024306
2024-06-14,0.16138562344046758,0.1257655063616038,0.14325388688475746,0.11420255991394804,0.06581879953131232,0.08434767888109206,0.04308212534803346,0.0190819025280375,0.03399592995777365,0.09489209357292108,0.06855026322643894,0.045623630353614164
2024-06-18,0.1618664046478961,0.12672707308738218,0.14287759270937622,0.11327998843299422,0.0656620297789122,0.08342853094960268,0.043309010821831445,0.01930647470358537,0.03413996747179895,0.094483707439128,0.0693199945488691,0.045599225408623455
2024-06-19,0.16085531288248126,0.12697237335713,0.14322074470286553,0.11368900678518978,0.06602698491005572,0.08300271052046315,0.04297233862406271,0.018959635547954164,0.033738479143133694,0.09454006824899597,0.06974542379169646,0.04627692148597154
2024-06-20,0.15898078344466468,0.12550923911604245,0.14189079750171055,0.11440121711295338,0.06662279781433907,0.08273138439982618,0.041947454719221094,0.01919713825841418,0.03354177403943654,0.09606460719598299,0.07193414245127419,0.047178663946134805
2024-06-21,0.15803236862043069,0.12614432552764704,0.1419265225271613,0.1136238690199232,0.06645772716065348,0.08199300611914345,0.042620001937386846,0.0192707846364794,0.03378816938541632,0.09664017032333048,0.07206055644467575,0.047442498297752204
2024-06-24,0.15705928927390383,0.12438913651989664,0.13997966063054473,0.11426723728556638,0.06739159504777957,0.08271679074324008,0.04323639393473221,0.01970234008958456,0.03411510938587878,0.09740768258650406,0.07209255441652972,0.04764221008583932
2024-06-25,0.15802020006153755,0.12410198706923693,0.14137360901545618,0.11341046972910224,0.066967866782617,0.08262639556714314,0.04316793367026902,0.019533788000716392,0.03364942585506582,0.09697740637374061,0.07218665980738966,0.04798425806772563
2024-06-26,0.15752445470399037,0.12320608874995975,0.14011682258396,0.11361176941269532,0.06740474010263123,0.0828343939123861,0.04304820169629206,0.019347950688984466,0.03311410009870516,0.097183109579944,0.07363613857649623,0.04897222989395532
2024-06-27,0.1575044428237519,0.12367923508116457,0.14092968118659108,0.11309024327700719,0.0672382882703323,0.08307174838092705,0.0422996487210108,0.019008135254165826,0.03247201325649245,0.09790656477943412,0.07309077852302542,0.04970922044609715
2024-06-28,0.15686407937360072,0.12352917016625861,0.13978495985476308,0.11306417973285685,0.06811889856629574,0.08408679889254302,0.04262052352238431,0.018861960569870204,0.0325133122651327,0.0988806094004133,0.07228339748689903,0.04939211016898246
