Date,portfolio_return,w_RELIANCE,ret_RELIANCE,w_HDFCBANK,ret_HDFCBANK,w_INFY,ret_INFY,w_MM,ret_MM,w_BHARTIARTL,ret_BHARTIARTL,w_HUL,ret_HUL,cum_return
2025-10-01,0.010565494445742651,4.5141712807284703e-17,0.0034397891389933,2.012279231931868e-16,0.0148730725989553,0.0,0.0027704750883029,0.9999999998999998,0.0105654944467992,0.0,-0.0057661926066861,0.0,0.0086327554231998,0.010565494445742729
2025-10-03,0.0023158430917914422,5.3308617217326664e-17,-0.0038797507069664,0.0,-0.0001035801748471,0.0,0.0005531066022995,0.28954647038067854,-0.0004042805852534,0.0,0.0154613372221943,0.7104535295193214,0.0034244338400867,0.012905805564857653
2025-10-06,0.0007608300697835777,0.0,0.0084721332652372,0.0,0.008562919995388,1.132640667463559e-16,0.0201198070964387,0.48246843257253275,0.0028843400440861,8.013655205051567e-18,0.0033686144478553,0.5175315673274672,-0.001218810581063,0.013676454759589785
2025-10-07,0.00533785961822581,5.620894258287932e-17,0.0071020290213827,0.322602348052096,0.0092538687785297,0.0,-0.0119272653074589,0.5695192304904928,0.0059729239950895,0.0,0.0135176112113231,0.10787842135741126,-0.0097253486151737,0.019087317373397417
2025-10-08,-0.014255123707605033,0.0,-0.0126446157879933,0.18405664250540726,-0.0038751708389428,1.6497747258061463e-18,0.0247177344014409,0.6462651168616983,-0.0191643887494519,0.0,0.0074887373865487,0.1696782405328944,-0.0068164122604901,0.004560101595388222
2025-10-09,0.0031579127260333135,1.814801468196378e-17,0.0075769152642301,0.2522028400298264,-0.0016361969404239,2.72234193524694e-17,0.0095198196789943,0.7477971598701734,0.0047747790883242,0.0,-0.0007721014410075,1.1433156428233331e-16,0.0069753433990708,0.0077324147242816554
2025-10-10,0.004086791622279998,5.803367422907012e-17,0.0028265301251662,2.5579053916092096e-17,0.0038815664956709,0.0,0.0037034224255821,0.3919179547759607,0.003479373842623,9.916591209795954e-18,-0.0010819319289929,0.6080820451240392,0.0044782814487192,0.011850807114276884
2025-10-13,0.001388381019981461,4.866639569490381e-17,-0.0048608586227859,6.263862262820902e-17,-0.0039838904169379,0.0,-0.014428041838735,0.9999999998999998,0.0013883810201203,0.0,0.0077026157824468,0.0,-0.0143778202649555,0.013255641569927423
2025-10-14,0.0009101300608525323,6.223827111931372e-17,0.0006543490771665,0.4094936284987129,0.0001535444182717,0.0,-0.0022123824698756,0.37058501053012516,2.8932048921845924e-05,5.573305808505122e-17,-0.0042548052542308,0.2199213608711619,0.0038037815558737,0.014177835988648635
2025-10-15,0.010751836317730617,0.0,-0.0011635340875813,7.806255641115006e-17,0.0011250646294673,0.0,-0.0104578378097807,0.9999999999,0.0107518363188058,0.0,0.0111875829332991,3.706160598023414e-17,0.0066516220511152,0.02508211007826877
2025-10-16,0.01695365648484131,0.6368621057709957,0.017312701876182,0.36313789412900416,0.0163239717122023,2.056564562195492e-17,-0.001968872700525,0.0,0.018022618069655,1.2034496594534115e-16,-0.0005589448958317,0.0,0.0167310052137067,0.04246100004129216
2025-10-17,0.021478818387948878,1.3816226170748575e-16,0.0131435939658523,0.0,0.0082127882700061,7.443385983014448e-17,-0.0208755927329084,0.6730853976341198,0.0239744840970645,3.361364804014726e-17,0.0224163657316694,0.32691460226588015,0.0163404852196193,0.06485183053769861
2025-10-20,-0.010501975529326973,0.0,0.0346823485537561,9.906461798098743e-17,0.0003989273691025,4.052171089023201e-17,0.0136459797227501,0.7139590460510553,-0.0132758951888817,0.0,0.019441980662611,0.2860409538489447,-0.0035782640598371,0.0536687826710327
2025-10-21,0.006121607794199439,4.465801152662104e-17,-0.0010914719066174,0.0,0.0047248489582789,5.204170427410004e-17,0.0078410777313532,0.9999999999,0.0061216077948116,2.713882850397469e-17,-0.0039072088779088,0.0,-0.0010411556286633,0.06011892970353627
2025-10-23,0.0006625846278067432,0.0,-0.01153220283206,0.0,0.0010909751500512,5.551115122570671e-17,0.0373930744686636,0.9999999999,0.000662584627873,3.21447386880543e-17,-0.0175746120706226,5.863011286146184e-17,0.0038125979455215,0.060821348210004844
2025-10-24,-0.028549862898015314,0.0,0.0022068637728192,0.24634289231411347,-0.0140253232431252,1.5887686945139965e-16,-0.0020301679831734,2.6112767966634042e-17,0.0003862545435792,1.5911260496326455e-17,0.0106015181107742,0.7536571075858862,-0.0332974026942401,0.03053504415932151
2025-10-27,-0.0010675946122741587,0.0,0.022142131931167,0.19613685877802864,0.0082094991347948,1.762011183171966e-17,0.00139677136606,0.6441700880141781,-0.0037033738158429,0.0,0.0247250863661608,0.15969305310779336,-0.0018296183968354,0.02943485049841743
2025-10-28,-0.005869512748746848,1.1850733762657156e-16,0.0018849206712592,0.0,0.0005980319998193,0.0,-0.0028622170823081,2.775557561285335e-17,-0.0090395150465241,1.691099901332412e-17,0.004843715389255,0.9999999998999998,-0.0058695127493338,0.023392569519412598
2025-10-29,-0.007729073984101516,1.2402311604639557e-16,0.0115677308084947,3.3302499272743085e-17,0.004275623368711,0.0,0.0067761325674158,0.4641816076563677,-0.0124829831403838,0.0,0.004963332878468,0.5358183922436321,-0.0036107435460542,0.015482692634817274
2025-10-30,-0.007463175671931586,0.0,-0.010492261475279,0.0,-0.0096710137323888,6.938893903213336e-18,-0.0110512909450514,4.707170526387962e-16,-0.0092655998514972,7.693482363143934e-17,-0.0164634727781039,0.9999999998999995,-0.0074631756726779,0.007903966907877535
2025-10-31,-0.0016616059310553403,0.0,-0.0014117959712957,9.69149560710032e-17,-0.0109296578246255,3.23988837762314e-18,-0.007728273149558,0.0,-0.0042637085124447,4.487325179690316e-17,-0.0057270825767989,0.9999999998999998,-0.0016616059312215,0.006229227698529183
2025-11-03,0.010423065037498888,0.0,-0.0011444067461219,0.0,0.0054042269845729,0.0,0.0021564474420643,0.6401191267296859,0.0175385608588528,2.295003562488949e-17,0.0094466004660081,0.35988087317031425,-0.0022332479536501,0.01671722038146317
2025-11-04,-0.0058299744666877006,0.0,-0.0078436914907761,0.0,-0.007482743162809,0.0,-0.0119185913075092,1.2243985953589277e-16,0.0090602573444947,0.0,0.0187716200837888,0.9999999998999998,-0.0058299744672707,0.010789784946797498
2025-11-06,0.003957328206448676,6.684737916701587e-18,0.0154926986540795,0.0,-0.0006091432022475,1.5629923593486058e-16,-0.0008178786335909,0.5532590738802694,0.0103616491807524,0.0,-0.0087449569693502,0.4467409260197304,-0.0039739995146275,0.014789811873557657
2025-11-07,0.01536149133273429,4.5120943430240776e-17,-0.0121718833935696,0.0,-0.0023895246190306,0.0,0.0068626718504898,0.7958314952062527,0.0196210685697623,3.634209074858108e-18,-0.0457587966892844,0.20416850469374728,-0.0012419790460062,0.03037849677320037
2025-11-10,-0.006621605951400159,9.768053497224096e-18,0.0076164211696306,1.1057592537356068e-17,0.0022371498253452,0.0,0.0245472316497213,0.8937352318409512,-0.0071525166844268,1.0712003094910872e-17,0.0092515445525621,0.10626476805904883,-0.0021564042192269,0.02355573638677222
2025-11-11,0.022987710013948625,0.0,0.0027491722717959,0.0,0.0072867564220966,1.2490009025784008e-16,0.0110389770427676,0.9999999998999998,0.0229877100162474,0.0,0.0110781268643229,1.0032925173792932e-17,0.0077332027272301,0.04708493883794507
2025-11-12,0.001271369127709648,0.0,0.0120471192699388,3.2822298464282803e-17,-0.0022208894586564,0.0,0.0138872461173936,0.9562818927308615,0.0013860255091861,0.0,0.0153060490379087,0.043718107169138556,-0.0012366036200729,0.0484161703032735
2025-11-13,-0.00506501111835592,1.3790504249168796e-16,-0.0003970193150952,0.6242544172546519,-0.0028843736827855,0.0,-0.0064004759272148,0.08251505585651092,-0.014704187351346,1.3680067272926776e-17,0.0086422659933826,0.29323052678883715,-0.0069948763101331,0.04310593074402336
2025-11-14,0.004245636594666537,3.7470027077352013e-16,0.0052808888130709,1.0789798571255029e-16,0.002985405047806,2.827427973954411e-17,-0.0256205295034736,0.0,-0.0002432793112581,0.9999999998999995,0.0042456365950911,7.341527051915197e-17,0.0083138457128717,0.04753457945570383
2025-11-17,-0.0011127625764507235,4.95073912601351e-17,-0.0003950846696123,1.0037296786124701e-17,0.0069985053518144,0.0,0.0031888990077422,0.0,0.009766622245481,2.2174287095058235e-17,0.0054594359372912,0.9999999999,-0.001112762576562,0.046368922178147365
2025-11-18,-0.010794579364930642,2.9162886665641073e-18,0.0007242160894709,5.551115122570671e-17,-0.0041226560009732,0.0,-0.0141618607144528,0.9999999999,-0.0107945793660101,2.5542974184802217e-17,0.0173656219402711,0.0,-0.0086975077164853,0.035073809802698364
2025-11-19,0.007469046623598695,7.36853420191193e-17,-0.0003291314198585,0.0,0.0021639759755415,0.0,0.0361393258148249,0.9999999999,0.0074690466243456,0.0,0.0049199902709091,0.0,0.0155195854318646,0.04280482434698074
2025-11-20,0.01968769663270072,0.9999999998999995,0.0196876966346695,0.0,0.0142257013267695,0.0,-0.0029893287288207,1.1542172220638572e-16,-0.0015593209058555,6.844191173251355e-17,-0.0006947500180224,1.6155848221233843e-16,-0.0054210380449204,0.06333524937584079
2025-11-21,-0.0016151439626960877,0.9999999998999997,-0.0016151439628576,2.706168622253202e-16,-0.0107629600347831,3.704361256266812e-17,0.0055168077613065,0.0,0.0088130290006323,1.9031271868097236e-17,0.0020365211129072,0.0,0.0021801489426734,0.061617809867489326
2025-11-24,0.0011015789360096415,5.638869672196965e-17,-0.0069424130721111,0.9999999998999998,0.0011015789361198,1.2239819411954809e-16,0.0019398648178266,1.0454881752725239e-18,-0.015805943718854,0.0,-0.0049132635205226,0.0,-0.0039111600902586,0.06278726568493198
2025-11-25,-0.004174965621397805,0.0,0.0024710162059308,7.059628231925895e-17,-0.0094020517771704,1.3877787806426675e-16,-0.0113039757245002,0.0,-0.0058423284654552,0.0,0.0044045784029671,0.9999999998999998,-0.0041749656218153,0.05835016538783799
2025-11-26,0.019424378072557962,0.9999999999,0.0194243780745004,2.987913904628677e-18,0.0141448278317386,0.0,0.0176789767643465,0.0,0.0046494241019324,1.097760534780426e-18,-0.0162302077950181,3.4462138866068704e-17,0.0045873877912846,0.07890795913348558
2025-11-27,0.010867666487025527,1.84985670352982e-16,-0.0041489861953854,0.0,0.005562719736194,1.0343757524708074e-16,0.0054412321728242,0.0,-0.001411572870049,2.2204460490282675e-16,-0.0052800192367805,0.9999999998999995,0.0108676664881123,0.09063317100354573
2025-11-28,0.00605908217068369,0.0,0.0026190411048407,0.0,-0.0018839175043525,1.361494500205675e-16,-0.0040301022581762,0.0,0.0204618546259752,2.775557561285335e-17,-0.0066395005129952,0.9999999998999998,0.0060590821712896,0.09724140700472939
2025-12-01,-0.0011807594142212172,2.8798022573240214e-16,-0.0008935566237704,0.0,-0.0054734675471572,0.0,0.0024967360010897,0.09863082264976628,-0.0041872738146828,5.791252475398484e-17,-0.0056785142189424,0.9013691772502335,-0.0008517765778961,0.09594582888373515
2025-12-02,-0.0067309883457857,0.0,-0.0127234248245266,0.0,-0.0123501625164229,0.0,-0.0019200005898242,0.9999999998999999,-0.0067309883464588,2.0628281987454726e-17,0.0068198032376415,1.804112414835468e-16,0.0053821422424473,0.08856903028190621
2025-12-03,-0.012887764737152385,5.311055818234731e-17,-0.0048620884493387,0.0,0.0107522638388285,0.0,0.0112750510929239,0.12876687722134988,-0.0182196214224495,8.130997905951753e-17,-0.0085919382968827,0.87123312267865,-0.0120997247556629,0.07453980871948285
2025-12-04,0.005783874749623114,6.938893903213339e-18,-0.0020817553815096,0.0,-0.0033037901330784,0.0,0.0119007952115377,5.540860052236657e-17,0.0060648171997736,2.2448854482103207e-17,0.0084968999539457,0.9999999999,0.0057838747502015,0.0807548123866002
2025-12-05,-0.006123290665526757,0.8287952971172473,0.0032507668438219,1.0393639885177232e-18,0.0060984698739768,0.0,0.0115751967677681,8.230031680818001e-17,0.0123162596815841,0.0,0.0023738319479843,0.17120470278275252,-0.0515027379177771,0.07413703653219028
2025-12-08,-0.00978227081211971,2.1547494754668672e-17,0.0015566382914087,0.0,-0.00019937421386,0.0,-0.0033467042973976,0.7881560357268932,-0.0095692318709906,0.0,-0.0107748826260716,0.21184396417310689,-0.0105748727110192,0.06362953715150477
2025-12-09,-0.012517942442020804,0.0,-0.0088530557898725,0.0,-0.0059994182011486,1.5265566587069343e-16,-0.0073525464563099,0.9999999998999998,-0.0125179424432726,0.0,0.0016762857833827,2.7133374758385968e-17,-0.0032464047557466,0.05031508382580907
2025-12-10,-0.0016239980509343015,2.1038968870497267e-17,0.0048918989252421,0.0,-0.0073481511647181,0.0,-0.0089201866393377,0.9999999998999998,-0.0016239980510967,1.600421679938669e-16,-0.0109222109381906,0.0,-0.0020832648821668,0.048609374176808995
2025-12-11,0.009650242509106375,4.1633363419280034e-17,0.0052564938333155,1.577699805543924e-17,0.0105523316028051,0.0,0.0082946001316036,0.9999999999,0.0096502425100714,3.789030268131107e-17,-0.0066987527770956,8.784545205267884e-18,0.0016930294856594,0.05872870893493731
2025-12-12,0.0044561504676449756,0.1530824483535853,0.0074158005498169,3.359330592250871e-17,0.0011989333181082,0.0,0.0001251180621928,0.8469175515464147,0.0039211863739432,4.5691466455134457e-17,0.0146015997721746,0.0,-0.0197106806454769,0.063446563366367
2025-12-15,-0.019650474958431755,0.0,-0.0001927900753436,0.0,-0.0054065254644034,1.1102230245141342e-16,0.005366688485141,0.9999999999,-0.0196504749603968,0.0,-0.0065974820485601,0.0,0.0144487270813355,0.042549333303306014
2025-12-16,0.003596628582767239,0.0,-0.0089720804174596,0.0,-0.0018086699324519,0.0,-0.0086883842461597,0.9999999998999998,0.0035966285831269,1.796601243084886e-16,0.0154856268086093,3.684671501289707e-17,-0.0054212094819005,0.04629899603440979
2025-12-17,-0.008275623089974432,0.0,0.001360660809343,0.7376067744625431,-0.0104130626567642,8.237684328067105e-17,0.0056965790009102,0.2623932254374569,-0.0022671222949848,3.9221900974675085e-17,0.0028503582243566,0.0,-0.0024140287643287,0.03764021990381039
2025-12-18,-0.006752086633095722,0.0,0.0,0.18155589187920876,-0.0043794822416882,0.0,0.0153620764195942,0.8184441080207912,-0.0072784027282478,3.83434945019347e-17,-0.0076190844764394,0.0,-0.0044483116838046,0.030633983245035523
2025-12-19,0.0047286671340395344,1.110223024514134e-16,0.0133142028992109,4.857225732249336e-17,0.0059027117822098,0.0,0.0072882897074127,0.9999999998999998,0.0047286671345124,0.0,0.0027209369429481,0.0,0.0063799578412935,0.03550750828883076
2025-12-22,0.003468214064781407,9.296340359719406e-17,0.0065595196688666,0.11468093094446469,0.0022298936803541,5.021241230487713e-18,0.0305885853070198,0.8853190689555351,0.0036286214702245,1.0466309081955e-17,0.0235095018929229,0.0,0.0041580101486636,0.03909886999326484
2025-12-23,0.0023199067067134088,1.4621660112944357e-17,-0.0029878750041501,0.0,0.0089704410768213,0.0,-0.0126866269325116,0.9999999999,0.0023199067069454,2.423901213214593e-17,-0.0115679525840721,4.219557047125794e-18,0.0057055085537088,0.04150948243070052
2025-12-24,0.003194762538938723,4.4535487969542636e-17,-0.00799007120161,2.4980018051568015e-16,0.0006019025407592,0.0,-0.0029414580180278,0.9999999998999998,0.0031947625392582,0.0,0.0003767950196335,0.0,-0.0088990930454798,0.04483685790911962
2025-12-26,-0.003746623689752837,0.0,0.0006415603166908,5.046108467607195e-18,-0.0051274798433225,1.110223024514134e-16,-0.0043982892582478,0.9999999998999998,-0.0037466236901275,0.0,-0.0086544010227265,6.840179833837213e-17,0.0014011523767483,0.04092224738535033
2025-12-29,-0.008593023037740297,1.7606638647787868e-17,-0.0087606692148053,0.0,-0.0004032295461101,3.0531133174138686e-16,-0.006907458794486,0.9999999998999998,-0.0085930230385996,0.0,-0.0113685507612473,3.533762543095115e-18,0.0034508285794415,0.03197757853307159
