Date,HCLTECH.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,JINDALSTEL.NS,KOTAKBANK.NS,NESTLEIND.NS,TATASTEEL.NS,TCS.NS
2022-05-30,899.6156005859375,674.3807373046875,404.9748229980469,2189.107421875,726.0596313476562,1370.6171875,228.2790985107422,382.4026794433594,379.24462890625,850.7726440429688,92.19053649902344,3019.32177734375
2022-05-31,900.3507690429688,668.3179321289062,410.6109313964844,2193.114990234375,730.2791748046875,1364.0853271484375,229.63661193847656,373.40960693359375,368.01593017578125,850.0327758789062,92.91224670410156,3009.571044921875
2022-06-01,880.5833129882812,671.1568603515625,399.04718017578125,2151.36328125,730.085205078125,1341.3594970703125,230.65480041503906,371.7790222167969,371.6525573730469,828.413818359375,93.60755920410156,3001.3857421875
2022-06-02,899.4424438476562,666.4653930664062,398.3183898925781,2129.322998046875,727.2721557617188,1368.0770263671875,232.0547637939453,372.96490478515625,370.16802978515625,835.7290649414062,95.19181823730469,3062.03662109375
2022-06-03,902.2972412109375,664.1558837890625,395.25738525390625,2135.986083984375,721.9854736328125,1380.505859375,231.3759765625,359.2282409667969,370.3673400878906,825.0239868164062,93.93761444091797,3077.3779296875
2022-06-06,897.3661499023438,663.2656860351562,397.5895690917969,2125.3154296875,724.3621215820312,1388.0810546875,233.15774536132812,365.75067138671875,372.4894714355469,816.658935546875,94.8881607055664,3069.148193359375
2022-06-07,884.9088745117188,655.63916015625,392.7794494628906,2061.103515625,713.2068481445312,1366.8974609375,232.39414978027344,360.9576721191406,370.2676696777344,804.6470336914062,94.04322814941406,3008.095458984375
2022-06-08,891.2240600585938,657.94873046875,392.0992126464844,2047.5440673828125,707.6292724609375,1360.8193359375,227.30335998535156,368.9624938964844,367.7469482421875,803.5347900390625,95.64949798583984,3045.173583984375
2022-06-09,889.8831787109375,662.90478515625,388.45513916015625,2048.150146484375,710.7817993164062,1374.4273681640625,229.80630493164062,365.2071228027344,371.6724853515625,805.6680297851562,91.96170043945312,3065.7041015625
2022-06-10,878.3772583007812,650.1057739257812,374.8507080078125,2050.199951171875,698.4140625,1339.7720947265625,229.21240234375,363.2306213378906,357.0462951660156,805.992431640625,90.1001968383789,3005.59033203125
